"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.013721667E0,-3.906699609E0,-2.934257652E0,8.811818308E-1,4.964740802E0
2.023755667E0,-3.249758499E0,-1.541435974E0,-1.048610419E-1,3.598326138E0
2.033790667E0,-7.154634069E-1,5.665715155E-1,-4.549741888E-1,1.019751284E0
2.043824667E0,4.963876784E-2,8.457321357E-1,-3.219792688E-1,9.063098268E-1
2.053859667E0,-1.025489213E0,9.341394782E-2,-1.436444539E-1,1.039705737E0
2.063893667E0,-1.729307305E0,-2.860632948E-1,5.506872618E-1,1.837278537E0
2.073928667E0,-1.345429265E0,-3.326583311E-2,9.195208544E-1,1.629970897E0
2.083963667E0,-2.933768825E-1,3.053282624E-1,9.929934579E-1,1.079505141E0
2.093997917E0,4.861547586E-1,1.714819147E-1,7.889987218E-1,9.424815539E-1
2.104032917E0,9.930650863E-1,1.355391897E-2,3.674162275E-1,1.058941291E0
2.114066917E0,1.103756606E0,-2.265975867E-1,-1.975943738E-1,1.143970563E0
2.124101917E0,1.080831720E0,-5.306142090E-1,-4.394118243E-1,1.281729846E0
2.134136917E0,8.366688783E-1,-7.734071213E-1,-2.011804712E-1,1.156999122E0
2.144170917E0,1.303000845E-1,-6.990011559E-1,-6.533327937E-1,9.656212857E-1
2.154205917E0,-3.574465786E-1,-3.289257610E-1,-3.940117031E-1,6.254641756E-1
2.164239917E0,-5.896968880E-1,1.261949006E-1,-5.298051006E-1,8.027210083E-1
2.174274917E0,-7.395559819E-1,3.849643794E-1,-7.551117682E-1,1.124870840E0
2.184309917E0,-7.709778956E-1,3.873324287E-1,-7.064243424E-1,1.115109267E0
2.194343917E0,-6.125025639E-1,1.552660874E-1,-5.416141373E-1,8.322336345E-1
2.204378917E0,-6.296957168E-1,-2.711217950E-1,-2.571523583E-1,7.322233668E-1
2.214412917E0,-8.839129190E-1,-5.843616691E-1,1.603423476E-1,1.071676386E0
2.224447917E0,-7.767911974E-1,-2.939658433E-2,-1.575725216E-1,7.931568716E-1
2.234482917E0,-1.689193944E0,1.279465510E0,-8.551377475E-1,2.285097096E0
2.244516917E0,-6.665602188E-1,-1.308848061E-1,-1.247314010E0,1.420290673E0
2.254551917E0,4.909329205E-1,-1.074831965E0,-9.644134372E-1,1.525244952E0
2.264585917E0,1.157103459E0,-3.013777739E-1,-1.026203889E0,1.575693942E0
2.274620917E0,5.091017545E-1,3.578042820E-2,-2.922812605E-1,5.881268321E-1
2.284655917E0,-4.012998189E-1,3.645633709E-1,4.328576803E-1,6.937678052E-1
2.294689917E0,4.907249789E-1,1.112086330E0,5.612584430E-1,1.338864463E0
2.304724917E0,7.884454291E-1,9.542002518E-1,-2.897979480E-1,1.271269903E0
2.314759917E0,3.841447825E-1,-2.993714480E-1,-1.163756713E0,1.261554662E0
2.324793917E0,5.841806978E-1,-4.379956287E-1,-1.435973253E0,1.610939615E0
2.334828917E0,4.380112700E-1,-3.145389792E-1,-1.407261086E0,1.507040943E0
2.344862917E0,3.003309761E-1,-2.788355881E-1,-8.090961868E-1,9.069645086E-1
2.354897917E0,3.440789665E-1,-2.926486118E-1,-3.925101382E-1,5.984126952E-1
2.364931917E0,7.838452783E-1,-2.406219873E-1,-4.555904853E-1,9.380165518E-1
2.374966917E0,1.022016405E0,-4.348609364E-1,-5.451505333E-1,1.237259338E0
2.385001917E0,1.554577298E0,-5.583991545E-1,-8.388497436E-1,1.852616821E0
2.395035917E0,1.895987157E0,-4.590894592E-1,-3.487314498E-1,1.981702313E0
2.405070917E0,9.683845738E-1,-3.339141668E-1,-2.097302699E-1,1.045587940E0
2.415105917E0,1.734171969E-1,-1.408529931E-1,-2.025703543E-1,3.015755930E-1
2.425139917E0,-5.546761958E-1,-1.304921655E-1,-1.741289127E-1,5.958311553E-1
2.435174917E0,-5.343172507E-1,-1.584683150E-1,-2.604683143E-1,6.151836100E-1
2.445208917E0,-7.476511231E-2,-2.683116232E-1,-2.140215415E-1,3.512636750E-1
2.455243917E0,3.805624493E-1,-4.755315372E-1,-2.630679864E-1,6.634476514E-1
2.465277917E0,9.254687883E-1,-5.660439505E-1,-1.320289600E-1,1.092854006E0
2.475312917E0,1.052591350E0,-3.429780820E-1,5.357066953E-1,1.229863479E0
2.485347917E0,8.907563540E-1,-1.791241890E-1,8.711298823E-1,1.258729371E0
2.495381917E0,5.429262525E-1,-3.057142152E-1,8.251678437E-1,1.033988427E0
2.505416917E0,1.000739539E-1,-3.845971012E-1,4.678784090E-1,6.138728957E-1
2.515450917E0,-1.684355154E-1,-1.064795512E-1,-1.613053840E-1,2.563744226E-1
2.525485917E0,4.967706710E-2,-2.459037772E-1,-4.721264112E-1,5.346399038E-1
2.535520917E0,9.153485371E-2,-2.298321202E-2,-5.611017376E-1,5.689833191E-1
2.545554917E0,-4.390730878E-2,4.007782473E-1,-2.480418116E-1,4.733664495E-1
2.555589917E0,-1.081091702E-1,7.603513120E-1,2.893167222E-1,8.206862227E-1
2.565623917E0,-3.591596301E-1,5.238991204E-1,6.031256765E-1,8.759146704E-1
2.575658917E0,-3.287034937E-1,3.772828192E-1,4.600542498E-1,6.797339370E-1
2.585693917E0,-8.157342749E-2,7.548828498E-2,1.896351439E-1,2.198048977E-1
2.595727917E0,-4.671439257E-2,-1.190308920E-1,-3.556106991E-1,3.779015176E-1
2.605762917E0,-8.589487617E-2,-1.993983860E-1,-3.180131024E-1,3.850584104E-1
2.615796917E0,-6.289272465E-2,8.265624046E-3,-3.279346579E-1,3.340134058E-1
2.625831917E0,-1.592011173E-1,7.795361727E-2,-2.276590025E-1,2.885314257E-1
2.635866917E0,-3.153424598E-1,-9.245661244E-2,-1.070362061E-1,3.456093771E-1
2.645900917E0,-5.342421871E-1,-3.037381487E-1,8.842159510E-2,6.208783745E-1
2.655935917E0,-2.675794056E-1,-3.588487409E-1,1.216331953E-1,4.638596677E-1
2.665970917E0,2.880011352E-2,-2.221779688E-1,1.188031429E-1,2.535876241E-1
2.676004917E0,2.976986327E-1,-2.894591019E-2,5.941180408E-2,3.049460675E-1
2.686039917E0,5.719900572E-1,2.145745419E-1,1.043915105E-1,6.197680590E-1
2.696073917E0,6.791776331E-1,4.080017513E-1,2.850997102E-1,8.420389131E-1
2.706108917E0,4.918851762E-1,6.474732989E-1,1.909098369E-1,8.352360535E-1
2.716142917E0,-1.800890527E-1,6.047835083E-1,-6.667872369E-2,6.345401572E-1
2.726177917E0,-9.207139787E-1,2.790365861E-1,-4.967911363E-1,1.082763631E0
2.736212917E0,-5.238795322E-1,-1.267097479E-1,-3.214372319E-1,6.275563867E-1
2.746246917E0,-3.875974537E-1,-3.090186229E-1,-4.598688930E-1,6.761683919E-1
2.756281917E0,-3.938172101E-1,-2.999892063E-1,-2.185817850E-1,5.411686573E-1
2.766316917E0,-1.936020412E-1,-2.071699204E-1,-1.866840541E-2,2.841648036E-1
2.776350917E0,-2.555810653E-2,-1.363841124E-1,2.513910967E-1,2.871433900E-1
2.786385917E0,3.095891285E-1,2.848412633E-2,4.194248718E-1,5.220861969E-1
2.796419917E0,7.892125838E-1,-4.143375018E-1,3.072659200E-1,9.428384874E-1
2.806454917E0,1.058426286E0,-9.236393407E-2,9.287951231E-2,1.066500775E0
