"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.885135375E0,1.977450310E-1,-1.715409350E-1,1.989123362E-1,3.287788119E-1
1.895169375E0,1.342513405E-1,-2.445995557E-1,1.719058013E-1,3.277254485E-1
1.905203375E0,8.398713070E-2,-2.276759595E-1,1.568802112E-1,2.889664017E-1
1.915238375E0,9.230970114E-2,-1.846316814E-1,1.679437280E-2,2.071038138E-1
1.925272375E0,2.970546350E-2,-1.591828448E-1,-1.031004453E-1,1.919669098E-1
1.935307375E0,-3.260261267E-2,-2.802517837E-1,-1.479175991E-1,3.185649208E-1
1.945341375E0,-1.233434510E-2,-4.882863611E-1,-1.511803454E-1,5.113034357E-1
1.955376375E0,4.994391941E-2,-6.467178386E-1,-2.219603062E-2,6.490231288E-1
1.965410375E0,-6.012545675E-2,-7.387974519E-1,3.678424895E-2,7.421521585E-1
1.975444375E0,-3.195672375E-2,-8.133494514E-1,-1.379890269E-1,8.255904153E-1
1.985479375E0,9.078430876E-2,-8.856438410E-1,-1.659697080E-1,9.056228508E-1
1.995513375E0,1.770436035E-1,-9.175287080E-1,4.158832133E-2,9.353785095E-1
2.005548375E0,3.708288818E-1,-8.871880907E-1,2.622312498E-1,9.966855052E-1
2.015582375E0,4.018958694E-1,-6.641255844E-1,4.027977294E-1,8.745450774E-1
2.025616375E0,3.083821535E-1,-4.995241249E-1,4.024112284E-1,7.117293732E-1
2.035651375E0,3.672426382E-1,-4.600121498E-1,2.075562751E-1,6.241457688E-1
2.045685375E0,2.754988014E-1,-4.125456226E-1,1.014515305E-1,5.063456263E-1
2.055720375E0,2.100263583E-1,-3.445962989E-1,1.177582455E-1,4.203863518E-1
2.065754375E0,2.080747039E-1,-2.950247741E-1,6.751136720E-2,3.672771221E-1
2.075789375E0,2.056035061E-1,-1.949631268E-1,3.118378580E-2,2.850541195E-1
2.085823375E0,1.289139838E-1,-8.345555484E-2,6.683659852E-2,1.674836581E-1
2.095857375E0,1.495208325E-1,-1.213741636E-1,3.405418396E-2,1.955705867E-1
2.105892375E0,1.416927995E-1,-1.870419037E-1,-7.806032896E-3,2.347817227E-1
2.115926375E0,1.318119369E-1,-2.357527184E-1,-6.321249425E-2,2.773978197E-1
2.125961375E0,1.553324533E-1,-2.480207616E-1,-7.181316376E-2,3.013297193E-1
2.135995375E0,5.711704602E-2,-4.385177851E-2,-1.788645726E-1,1.928156393E-1
2.146029375E0,2.637547418E-2,1.645792401E-1,-3.581138921E-1,3.950032299E-1
2.156064375E0,1.906871311E-1,2.526669592E-1,-5.341150832E-1,6.208712397E-1
2.166098375E0,2.804948086E-1,2.385500264E-1,-5.632769018E-1,6.729519455E-1
2.176133375E0,2.437901366E-1,1.304092813E-1,-4.874513787E-1,5.604008012E-1
2.186167375E0,2.243260165E-1,-3.272160351E-2,-5.366504359E-1,5.825689276E-1
2.196202375E0,2.295005100E-1,-1.637349021E-1,-5.789661509E-1,6.439576121E-1
2.206236375E0,2.904959411E-1,-3.058391994E-1,-4.639268607E-1,6.270196486E-1
2.216270375E0,3.304020368E-1,-4.100301504E-1,-2.875847769E-1,5.999960283E-1
2.226305375E0,3.520777383E-1,-4.179817790E-1,-2.153225470E-1,5.873936504E-1
2.236339375E0,4.492450138E-1,-3.560930943E-1,-3.444623977E-1,6.687882458E-1
2.246374375E0,4.995575636E-1,-2.965280932E-1,-4.121719855E-1,7.123007898E-1
2.256408375E0,4.904608310E-1,-2.714470464E-1,-2.598806691E-1,6.178780526E-1
2.266442375E0,3.898676352E-1,-1.980393469E-1,2.107570410E-2,4.377905221E-1
2.276477375E0,2.628273734E-1,-9.589842975E-2,2.168510091E-1,3.539761252E-1
2.286511375E0,1.591882169E-1,-1.129389703E-2,2.182104868E-1,2.703410014E-1
2.296546375E0,1.577334296E-1,5.632038116E-2,1.541290963E-1,2.276128258E-1
2.306580375E0,1.287739612E-1,6.913221538E-2,1.155211008E-1,1.862984729E-1
2.316614375E0,-1.603394240E-1,2.907732636E-1,9.231876433E-2,3.446455802E-1
2.326649375E0,-1.758552446E0,7.047830290E-1,-4.277220708E-1,1.942208020E0
2.336683375E0,-1.089365804E0,9.238910633E-1,2.971087217E-1,1.458960639E0
2.346718375E0,-8.681415166E-1,1.116469111E0,5.184527314E-1,1.506308801E0
2.356752375E0,-6.815109645E-1,1.288961388E0,3.882048333E-1,1.508834533E0
2.366787375E0,-4.324955915E-1,1.437294724E0,2.512536871E-1,1.521839997E0
2.376821375E0,-4.707279034E-1,1.806428863E0,-4.315537512E-2,1.867252630E0
2.386855375E0,-8.159204721E-1,2.556008581E0,-6.928301507E-1,2.771086375E0
2.396890375E0,-6.537200256E-1,2.968621446E0,-7.933782864E-1,3.141577990E0
2.406924375E0,8.165548950E-2,2.405976629E0,-7.005116379E-1,2.507211142E0
2.416959375E0,4.812533301E-1,1.124128379E0,1.996081549E-1,1.238996689E0
2.426993375E0,4.326398715E-1,1.102895969E-1,7.924573499E-1,9.095766625E-1
2.437027375E0,5.777466410E-1,-2.837899339E-1,7.927830398E-1,1.021191880E0
2.447062375E0,7.653712928E-1,-1.057274823E0,6.813772094E-1,1.472378406E0
2.457096375E0,7.302600785E-1,-1.288156226E0,4.577089316E-1,1.549878612E0
2.467131375E0,8.525656305E-1,-1.229421530E0,2.478377438E-1,1.516498928E0
