"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.823314958E0,4.529165536E-1,-4.465325636E-1,8.247380733E-2,6.413475374E-1
1.833348958E0,6.152211537E-1,-3.759139860E-1,2.158967435E-1,7.526086611E-1
1.843382958E0,7.893122788E-1,-2.498243353E-1,2.417268187E-1,8.624719861E-1
1.853416958E0,9.805336992E-1,-5.555702716E-2,2.351182956E-1,1.009858174E0
1.863451958E0,1.044268423E0,9.040818661E-2,2.938845670E-1,1.088594653E0
1.873485958E0,9.463969964E-1,1.581815091E-1,3.399354833E-1,1.017961098E0
1.883519958E0,7.122859568E-1,2.000788558E-1,3.040359181E-1,7.998879123E-1
1.893553958E0,5.473485017E-1,1.972797936E-1,1.996157563E-1,6.151066163E-1
1.903588958E0,4.209643706E-1,6.721695989E-2,-6.286341548E-3,4.263433348E-1
1.913622958E0,4.714953505E-1,-5.498955488E-2,-4.967385113E-2,4.772831530E-1
1.923656958E0,4.726063214E-1,-7.116529226E-2,6.647056282E-2,4.825345268E-1
1.933690958E0,3.578670665E-1,-4.093928039E-2,1.273494333E-1,3.820507036E-1
1.943725958E0,2.428725806E-1,-5.543715924E-2,1.574321884E-1,2.946952035E-1
1.953759958E0,2.467052843E-1,-5.480127454E-2,1.581104654E-1,2.981033315E-1
1.963793958E0,2.161380874E-1,3.524175346E-2,2.812978506E-2,2.207916185E-1
1.973827958E0,2.267982924E-1,5.354763150E-2,1.288317025E-2,2.333897820E-1
1.983862958E0,4.041830809E-1,2.292517841E-2,-1.526941895E-2,4.051205770E-1
1.993896958E0,4.436643581E-1,3.722922206E-3,6.705586910E-3,4.437306477E-1
2.003930958E0,4.353471324E-1,1.371756792E-2,9.967280746E-2,4.468220741E-1
2.013964958E0,4.397466505E-1,5.353798360E-2,1.256011158E-1,4.604552884E-1
2.023998958E0,4.238713869E-1,1.687553215E-1,1.248661208E-1,4.730083079E-1
2.034033958E0,4.249646701E-1,3.242164135E-1,2.079924774E-1,5.735609159E-1
2.044067958E0,4.578816437E-1,4.559305009E-1,3.545073295E-1,7.370235193E-1
2.054101958E0,5.341897814E-1,5.109913918E-1,4.261310434E-1,8.532634946E-1
2.064135958E0,6.890904178E-1,4.097775507E-1,4.226268071E-1,9.062983300E-1
2.074170958E0,7.995343081E-1,1.926593238E-1,3.115425736E-1,8.794495438E-1
2.084204958E0,7.273105967E-1,4.084864855E-3,1.311021763E-1,7.390434161E-1
2.094238958E0,5.319684242E-1,-1.514045861E-1,4.989487588E-2,5.553406627E-1
2.104272958E0,3.326561384E-1,-3.160615942E-1,9.169077337E-2,4.679340078E-1
2.114306958E0,2.123553774E-1,-4.238526759E-1,1.752714586E-1,5.054364266E-1
2.124341958E0,9.039970815E-2,-4.324635780E-1,2.793191528E-1,5.227007200E-1
2.134375958E0,4.687102485E-2,-3.745676646E-1,5.330842191E-1,6.532048782E-1
2.144409958E0,-2.587597579E-2,-2.416779944E-1,6.738916039E-1,7.163851708E-1
2.154443958E0,1.221204145E-1,-8.239867061E-2,6.623445225E-1,6.785301784E-1
2.164478958E0,1.941936332E-1,2.109049755E-1,5.411709183E-1,6.124198223E-1
2.174512958E0,3.133018911E-1,4.499698493E-1,1.391999853E-1,5.656921213E-1
2.184546958E0,5.760255130E-1,5.818783566E-1,-1.901514530E-1,8.405625430E-1
2.194580958E0,6.599742074E-1,6.778235641E-1,-4.942160225E-1,1.067361333E0
2.204615958E0,5.773105118E-1,7.152548075E-1,-8.416581613E-1,1.246300657E0
2.214649958E0,3.634529847E-1,6.923875165E-1,-9.504274821E-1,1.230776561E0
2.224683958E0,-2.637167349E-2,5.614209956E-1,-7.767593300E-1,9.587721608E-1
2.234717958E0,-4.604726180E-1,4.083058065E-1,-5.809214598E-1,8.462968782E-1
2.244751958E0,-7.328999501E-1,2.568184823E-1,-4.458104324E-1,8.954579898E-1
2.254786958E0,-8.040951363E-1,7.775890499E-2,-2.946505523E-1,8.599037059E-1
2.264820958E0,-8.582570909E-1,-9.363029480E-2,-1.564469326E-1,8.774095446E-1
2.274854958E0,-8.492308903E-1,-2.040298194E-1,-2.183426338E-1,9.002748347E-1
2.284888958E0,-7.771850073E-1,-2.909320155E-1,-3.171225715E-1,8.883831936E-1
2.294923958E0,-7.011383133E-1,-3.616938499E-1,-2.737911952E-1,8.350922068E-1
2.304957958E0,-5.294624537E-1,-3.772997761E-1,-1.311220568E-1,6.632334466E-1
2.314991958E0,-3.376638401E-1,-3.814279103E-1,1.269839823E-2,5.095737130E-1
2.325025958E0,-2.837260165E-1,-3.358628976E-1,8.477000892E-2,4.477614241E-1
2.335059958E0,-2.717285898E-1,-2.901446879E-1,1.338059288E-1,4.194334191E-1
2.345094958E0,-3.786630544E-1,-2.059570616E-1,1.579560989E-1,4.590796763E-1
2.355128958E0,-4.803217225E-1,-7.229497433E-2,2.104290122E-1,5.293542194E-1
2.365162958E0,-5.047008111E-1,-4.864006341E-3,3.357553089E-1,6.061997977E-1
2.375196958E0,-5.046873625E-1,1.241656244E-2,4.857024765E-1,7.005500700E-1
2.385231958E0,-4.464053501E-1,4.770743251E-2,6.226588851E-1,7.676313066E-1
2.395265958E0,-3.206899577E-1,9.361275315E-2,6.846943349E-1,7.618475758E-1
2.405299958E0,-1.868591417E-1,9.140396744E-2,6.531193703E-1,6.854457936E-1
2.415333958E0,-1.035018566E-1,2.758862525E-2,5.715477884E-1,5.814986165E-1
2.425368958E0,-1.172824283E-1,-2.527926743E-2,4.327378124E-1,4.490614920E-1
2.435402458E0,-1.602886994E-1,-9.230853170E-2,2.338862872E-1,2.981880741E-1
2.445436458E0,-7.930096194E-2,-2.507642752E-1,2.922613800E-2,2.646233766E-1
2.455470458E0,1.639110495E-1,-5.195970315E-1,4.808048487E-2,5.469548796E-1
2.465504458E0,2.674366239E-1,-7.526445356E-1,4.691747367E-2,8.001233618E-1
2.475539458E0,1.345735221E-1,-8.269149917E-1,2.910510063E-2,8.382991968E-1
2.485573458E0,-1.546394120E-1,-8.947213510E-1,7.842928827E-2,9.113675422E-1
2.495607458E0,-2.259330507E-1,-9.761371046E-1,1.573731315E-1,1.014226648E0
2.505641458E0,-8.042523533E-2,-1.037313598E0,1.453582728E-1,1.050531650E0
2.515676458E0,8.074390858E-2,-1.050094442E0,1.475562412E-1,1.063480494E0
2.525710458E0,1.496299562E-1,-9.298885524E-1,1.631174362E-1,9.558708813E-1
2.535744458E0,2.783382824E-1,-8.669046843E-1,3.682693362E-2,9.112366071E-1
2.545778458E0,2.257398367E-1,-5.513529673E-1,5.654959202E-2,5.984533606E-1
2.555813458E0,-2.211248487E-1,-2.080173281E-1,4.573885041E-1,5.489732700E-1
2.565847458E0,-2.264864896E-1,-4.076912642E-2,2.460408944E-1,3.368892598E-1
2.575881458E0,-5.699427277E-3,2.558671403E-1,-3.902899504E-2,2.588894347E-1
2.585915458E0,1.828915501E-1,1.679320335E-1,-5.725710511E-2,2.548114265E-1
2.595949458E0,4.459289847E-1,5.126604795E-2,-2.412175262E-1,5.095750799E-1
2.605984458E0,5.340871628E-1,8.594529927E-2,-3.888164520E-1,6.661936094E-1
2.616018458E0,4.638119629E-1,2.207540256E-1,-6.429978400E-1,8.229824415E-1
2.626052458E0,2.497924680E-1,3.783663082E-1,-7.091970921E-1,8.417350270E-1
2.636086458E0,1.780569625E-1,5.315136570E-1,-5.639516705E-1,7.951430916E-1
2.646121458E0,2.037085149E-1,6.013457841E-1,-2.529031867E-1,6.834280744E-1
2.656155458E0,1.710513769E-1,6.776215428E-1,1.066783565E-1,7.069722771E-1
2.666189458E0,2.966464993E-1,6.979072881E-1,2.058980048E-1,7.857911406E-1
2.676223458E0,4.015864787E-1,9.610729229E-1,1.788674963E-1,1.056847408E0
2.686257458E0,4.276776320E-1,8.808415228E-1,9.916702330E-2,9.841869963E-1
2.696292458E0,4.490924746E-1,6.282540858E-1,1.773168147E-1,7.923562960E-1
2.706326458E0,2.769206250E-1,3.458861947E-1,1.609212220E-1,4.713999702E-1
2.716360458E0,-1.236857142E-1,1.275991094E-1,5.152975738E-2,1.850270372E-1
2.726394458E0,-3.105966403E-1,-3.943449944E-2,-5.304009318E-3,3.131349313E-1
2.736429458E0,-2.773160429E-1,-2.330214840E-1,-1.243311006E-1,3.829639960E-1
2.746463458E0,-4.858284840E-1,-4.243447191E-1,-2.383851349E-1,6.876955933E-1
2.756497458E0,-9.048323563E-1,-6.301596934E-1,-1.306390768E-1,1.110355529E0
2.766531458E0,-1.084505306E0,-8.190920019E-1,-1.738459074E-1,1.370140820E0
2.776566458E0,-1.490144636E0,-8.238282466E-1,-3.011783838E-2,1.702977129E0
2.786600458E0,-9.682414632E-1,-6.843405783E-1,3.779523253E-1,1.244452297E0
2.796634458E0,-1.365216681E-1,-6.449508101E-1,5.656111103E-1,8.686285981E-1
2.806668458E0,-1.035272920E-1,-6.226290643E-1,4.705242741E-1,7.872597694E-1
