"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.447339792E0,1.696451362E0,1.205015544E0,3.512258720E0,4.082397703E0
1.457373792E0,2.076629283E0,1.469289519E0,3.787350921E0,4.562370861E0
1.467408792E0,1.795925802E0,9.190080535E-1,2.808686650E0,3.458127526E0
1.477442792E0,7.726455215E-1,1.023066857E-1,5.583459449E-1,9.587481181E-1
1.487477792E0,4.049788870E-1,-4.744629586E-1,-1.704595510E0,1.815149815E0
1.497511792E0,-6.382729974E-1,1.753746620E-1,-1.658161016E0,1.785398176E0
1.507545792E0,-3.000300491E0,1.154424849E0,-5.226177031E-1,3.256935528E0
1.517580792E0,-3.064925088E0,9.616251925E-1,4.711738998E-1,3.246612643E0
1.527614792E0,-1.771233449E0,-3.962658048E-3,1.483849670E0,2.310647848E0
1.537649792E0,-5.405837117E-1,-5.024570882E-1,2.229968421E0,2.348925932E0
1.547683792E0,2.990581834E-1,-4.715235633E-1,1.985612109E0,2.062625927E0
1.557717792E0,4.331789848E-1,-5.300512683E-1,2.318029243E-1,7.227246887E-1
1.567752792E0,-2.605373114E-3,-2.472822583E-1,-1.738663142E0,1.756161959E0
1.577786792E0,-5.426695597E-1,1.738681269E-1,-2.592399312E0,2.654289843E0
1.587821792E0,-1.024689021E0,1.294135004E-1,-2.428096061E0,2.638633344E0
1.597855792E0,-1.005311349E0,2.042865121E-1,-1.644479116E0,1.938219660E0
1.607889792E0,-1.815294412E-1,7.418432665E-1,-4.482773727E-1,8.855715516E-1
1.617924792E0,1.193037084E0,8.075215316E-1,-7.132901430E-2,1.442399507E0
1.627958792E0,2.489436277E0,3.281358021E-1,-5.044732082E-1,2.561144138E0
1.637993792E0,2.632809420E0,7.768025994E-3,-3.813285077E-1,2.660292693E0
1.648027792E0,1.924230378E0,-2.356281728E-1,9.275204301E-2,1.940820993E0
1.658061792E0,2.552605501E0,6.831266963E-1,-1.258668718E0,2.926893211E0
1.668096792E0,2.223663953E0,1.629435400E0,-1.298323950E0,3.047193164E0
1.678130792E0,3.274334346E0,1.902870499E0,-1.034915071E0,3.925968766E0
1.688165792E0,3.859250039E0,1.484426790E0,-1.076467139E0,4.272717550E0
1.698199792E0,3.724836000E0,5.732452351E-1,-9.926221597E-1,3.897218505E0
1.708233792E0,2.913050386E0,-1.300906080E-1,-5.194724858E-1,2.961863903E0
1.718268792E0,1.738801721E0,-3.913655457E-1,-4.459788322E-2,1.782859329E0
1.728302792E0,6.264084122E-1,-6.295954370E-1,1.395022863E-1,8.990210237E-1
1.738337792E0,-9.153202146E-2,-7.604754192E-1,3.242588058E0,3.331828070E0
1.748371792E0,6.617406513E-1,2.141636288E-1,6.411869574E-1,9.459849173E-1
1.758405792E0,1.247952233E0,3.796480179E-2,5.309517395E-1,1.356737208E0
1.768440792E0,1.493245269E0,-7.276210839E-1,2.718949431E-1,1.683193612E0
1.778474792E0,1.349133769E0,-1.463249930E0,1.438748342E-1,1.995485467E0
1.788509792E0,1.159445561E0,-1.775905813E0,3.121442521E-1,2.143732609E0
1.798543792E0,5.155392100E-1,-1.890736358E0,-6.330502059E0,6.626908855E0
1.808577792E0,-7.286386456E-1,-7.569881397E-1,-3.236775926E0,3.403037425E0
1.818612792E0,-1.018380606E0,4.462478042E-2,5.889158900E0,5.976728451E0
1.828646792E0,1.370847989E0,1.077051276E-1,-2.625098112E0,2.963437986E0
1.838681792E0,8.688797276E-1,5.076368442E-1,2.040770064E0,2.275387791E0
1.848715792E0,1.507197310E0,4.580928013E-1,4.924033856E-1,1.650440499E0
1.858749792E0,8.035360694E-1,7.110389650E-2,7.323468035E-1,1.089521831E0
1.868784792E0,-2.836431688E-1,-5.967522115E-1,7.663366681E-1,1.011849069E0
1.878818792E0,-1.180033900E0,-1.167782521E0,7.879216647E-1,1.837666066E0
1.888853792E0,-1.276710155E0,-1.237623419E0,5.870195210E-1,1.872509671E0
1.898887792E0,-9.506023139E-1,-6.756264728E-1,2.289179081E-1,1.188494551E0
1.908921792E0,2.349368857E-1,3.091235805E-1,2.090823984E-1,4.409854619E-1
1.918956792E0,1.673129011E0,8.992345244E-1,4.640554994E-1,1.955333967E0
1.928990792E0,1.951324475E0,8.972610891E-1,5.461340350E-1,2.216079207E0
1.939025792E0,1.131874478E0,4.840798742E-1,-3.407552630E-1,1.277336020E0
1.949059792E0,3.663686988E-1,-7.611554503E-2,1.075135728E0,1.138392039E0
1.959093792E0,2.852887032E-1,-3.392156911E-1,6.142751473E-1,7.574898586E-1
1.969128792E0,-3.531136456E-1,-2.222643614E-2,5.824844205E-1,6.815213580E-1
1.979162792E0,-4.305407211E-1,-4.054354084E-1,3.527736300E-1,6.886163060E-1
1.989197792E0,-6.678240944E-1,-9.161534429E-2,-3.873762828E-1,7.774591802E-1
1.999231792E0,-2.344223307E-1,-4.677725744E-1,-8.449787951E-1,9.938582266E-1
2.009265792E0,6.280834933E-1,-3.089224362E-1,-9.924403113E-1,1.214438025E0
2.019300792E0,1.008651424E0,2.439470065E-1,-9.893290079E-1,1.433757205E0
2.029334792E0,5.800411249E-1,4.457344186E-1,-8.217723656E-1,1.100198482E0
2.039369792E0,-1.300591792E-1,2.461730415E-1,-5.879158992E-1,6.505087708E-1
2.049403792E0,-6.676467776E-2,8.192943156E-2,-4.926080382E-1,5.038180557E-1
2.059437792E0,-2.925888240E-1,-1.241094911E-1,-4.673240930E-1,5.651576715E-1
2.069472792E0,-1.416625401E-1,-2.033965659E-1,-1.811818242E-1,3.070265326E-1
2.079506792E0,-3.967628181E-3,-9.485411704E-2,5.001871991E-1,5.091171572E-1
2.089541792E0,1.406138420E-2,-1.003247720E-1,1.155387594E0,1.159820363E0
2.099575792E0,9.077597648E-2,1.867249846E-2,1.718230632E0,1.720728173E0
2.109609792E0,3.285437916E-1,2.645169264E-1,1.802491348E0,1.851184834E0
2.119644792E0,-8.479500577E-2,-1.402074605E-1,1.466818485E0,1.475942002E0
2.129678792E0,-1.206867211E0,-9.928864539E-2,9.388494104E-1,1.532261373E0
2.139713792E0,2.844049148E-1,4.446415740E-1,2.528663492E-1,5.852637657E-1
2.149747792E0,6.416458176E-1,9.412730813E-2,-3.423726028E-1,7.333405106E-1
2.159781792E0,-2.820068255E-2,-3.480742228E-1,-4.474423903E-1,5.675875578E-1
2.169816792E0,-8.074939035E-1,-5.331766051E-1,-2.526429856E-1,1.000076084E0
2.179850792E0,-7.275104253E-1,-5.448733753E-1,6.535374463E-2,9.112790604E-1
2.189885792E0,-4.853335172E-1,-8.385655689E-1,3.628916520E-1,1.034616445E0
2.199919792E0,-7.159877560E-1,-1.056594792E0,4.177999306E-1,1.342977216E0
2.209953792E0,-3.001045427E-1,-7.955031645E-1,6.672082365E-2,8.528421247E-1
2.219988792E0,8.235934809E-2,-1.149574292E-1,-1.168449104E-1,1.834421048E-1
2.230022792E0,8.079232353E-1,2.277455413E-1,-2.412292206E-1,8.733839491E-1
2.240057792E0,1.350860744E0,2.881186277E-1,-4.199248087E-1,1.443666837E0
2.250091792E0,1.090435845E0,1.872325230E-1,-6.732244366E-1,1.295120648E0
2.260125792E0,6.922841670E-1,1.054206204E-1,-9.974788570E-1,1.218743183E0
2.270160792E0,8.559874941E-1,-7.242361307E-2,-1.294200493E0,1.553355943E0
2.280194792E0,7.473427190E-1,-8.497875452E-2,-1.405344953E0,1.593968935E0
2.290229792E0,4.545773090E-1,5.920715153E-2,-1.259239991E0,1.340086330E0
2.300263792E0,2.390005544E-2,2.494656086E-1,-1.029505811E0,1.059569025E0
2.310297792E0,-5.006557073E-1,1.680425459E-1,-9.843980509E-1,1.117109644E0
2.320332792E0,-5.075817342E-1,-2.192197162E-1,-1.081141403E0,1.214315953E0
2.330366792E0,-5.810465902E-2,-7.440301251E-1,-1.034012260E0,1.275201291E0
2.340400792E0,3.794519900E-1,-9.917708051E-1,-7.608812159E-1,1.306343510E0
2.350435792E0,5.767366076E-1,-9.288325453E-1,-1.052843803E-1,1.098380541E0
2.360469792E0,5.689884621E-1,-6.101645547E-1,6.153177059E-1,1.036660278E0
2.370504792E0,6.845295896E-1,-2.089385569E-1,8.267524391E-1,1.093506139E0
2.380538792E0,6.062725018E-1,8.054773450E-2,4.791348839E-1,7.769327647E-1
2.390573792E0,7.063918903E-2,2.685392261E-2,-1.170296824E-1,1.393089184E-1
2.400607792E0,-5.348432077E-1,-3.255244356E-1,-5.149256909E-1,8.106613857E-1
2.410641792E0,-4.726759033E-1,-2.582177210E-1,-4.770842654E-1,7.195194905E-1
2.420676792E0,-3.379329582E-1,-1.480702114E-1,-2.066984886E-1,4.229039334E-1
2.430710792E0,-4.455994941E-1,-1.831464887E-1,2.258071893E-1,5.320624327E-1
2.440745792E0,-5.575909232E-1,-6.648635030E-2,5.893320948E-1,8.140272663E-1
2.450779792E0,-6.149835375E-1,-1.214466691E-2,8.190475631E-1,1.024300325E0
2.460813792E0,-6.317983755E-1,-3.331743479E-3,8.693575913E-1,1.074692007E0
