"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.039011583E0,-4.019386272E-1,8.585612923E-2,-1.313635468E-2,4.112158786E-1
2.049046583E0,-3.637596712E-1,4.777786222E-1,-3.978199947E-1,7.203153881E-1
2.059081583E0,-3.366195273E-1,5.769699115E-1,-1.200819290E-1,6.786948170E-1
2.069116583E0,6.654569954E-3,4.672603583E-1,5.235053104E-1,7.017366570E-1
2.079150583E0,3.560558183E-1,3.337940066E-1,5.129130793E-1,7.080070702E-1
2.089185583E0,4.951511385E-1,5.125683859E-2,8.798539281E-2,5.055129501E-1
2.099220583E0,4.210009888E-1,-1.492044251E0,1.215232676E-1,1.555058129E0
2.109255583E0,8.640386716E-2,-2.080924940E0,1.953086972E-1,2.091855569E0
2.119289583E0,2.657033265E-1,-6.676201728E-1,-1.527544159E-1,7.346079665E-1
2.129324583E0,3.042555542E-1,3.904390544E-2,-3.055322206E-1,4.329501202E-1
2.139359583E0,2.281845210E-1,3.881896305E-1,-2.145168006E-1,4.987753228E-1
2.149394583E0,1.797953032E-2,3.676536244E-1,3.945186567E-1,5.395715166E-1
2.159428583E0,-2.104184872E-1,5.533081301E-1,4.354088205E-1,7.348514595E-1
2.169463583E0,-7.293096136E-1,9.035556167E-1,-3.501377052E-1,1.212807354E0
2.179498583E0,-6.341482984E-1,7.788524871E-1,-8.781810397E-1,1.334150366E0
2.189533583E0,6.207100812E-1,5.321838941E-1,-6.046594012E-1,1.016913808E0
2.199567583E0,1.250366256E0,6.975737044E-1,-2.919894844E-1,1.461260657E0
2.209602958E0,4.327217326E-1,2.121954560E-2,-1.033197159E-1,4.453912108E-1
2.219637958E0,-8.182331190E-1,-5.041435714E-1,1.103995246E-1,9.673955927E-1
2.229672958E0,-5.445947555E-1,-3.609350275E-1,1.881897122E-1,6.799065447E-1
2.239707958E0,3.551951082E-1,-2.009139843E-1,1.902917862E-1,4.502676514E-1
2.249741958E0,7.093282159E-1,1.388140690E-1,-2.659927636E-1,7.701740153E-1
2.259776958E0,6.549257214E-1,9.303694859E-2,2.610723317E-2,6.620159832E-1
2.269811958E0,6.544613794E-1,5.936463167E-1,5.351120335E-1,1.032995903E0
2.279846958E0,4.532615393E-1,1.327559589E0,1.177453816E-1,1.407737355E0
2.289880958E0,1.256666777E-1,8.255204308E-1,4.214673042E-2,8.360935608E-1
2.299915958E0,3.366416737E-1,8.261525148E-1,4.668194783E-1,1.006864449E0
2.309950958E0,7.835817882E-1,8.571955289E-1,3.670367432E-1,1.217990379E0
2.319985958E0,1.006514706E0,3.931055309E-1,4.776438439E-1,1.181417561E0
2.330019958E0,9.276425638E-1,-6.710049798E-1,6.507734674E-1,1.316918568E0
2.340054958E0,3.356495474E-1,-1.546925924E0,8.832037979E-1,1.812647065E0
2.350089958E0,5.501721221E-1,-1.281707771E0,7.899372000E-1,1.602955069E0
2.360124958E0,7.078307439E-1,-6.773550560E-1,3.503581452E-1,1.040473481E0
2.370158958E0,3.620736265E-1,-4.364826617E-1,-1.257256615E-1,5.808798214E-1
2.380193958E0,-9.116510868E-2,1.267147180E-1,-6.777080816E-1,6.954537660E-1
2.390228958E0,-4.508241275E-1,6.286400020E-1,-6.858725488E-1,1.033852891E0
2.400263958E0,-4.947441722E-1,7.362723318E-1,-4.277027750E-1,9.847834311E-1
2.410298958E0,-2.332445553E-1,4.433738977E-1,-6.022398233E-2,5.045893021E-1
2.420332958E0,-5.826019496E-2,-1.041038275E-1,2.180087578E-1,2.485149406E-1
2.430367958E0,-4.645551440E-1,-3.812188724E-1,2.059757727E-1,6.352679194E-1
2.440402958E0,-8.403463385E-1,-3.287328029E-1,1.919640899E-1,9.225494220E-1
