"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.302039042E0,6.724034876E-2,1.658539331E-1,2.364239788E-1,2.965216508E-1
2.312073042E0,4.845625618E-1,8.160900414E-2,-8.731354773E-2,4.990837219E-1
2.322107042E0,9.096466613E-1,-3.849075884E-2,-4.082830024E-1,9.978144101E-1
2.332141042E0,9.584221608E-1,2.676215056E-1,-9.181099212E-1,1.353927670E0
2.342175042E0,1.231814357E0,-5.852770507E-3,-1.093971364E0,1.647475101E0
2.352209042E0,-5.210095434E0,-7.500539267E-1,-2.271447984E0,5.732987987E0
2.362244042E0,-5.374830210E0,7.609841269E-1,-1.947777700E-1,5.431927375E0
2.372278042E0,2.053163822E0,1.383502387E0,4.738104093E-1,2.520725459E0
2.382312042E0,-3.794991332E-1,5.502460894E-1,-2.792057168E-1,7.243936660E-1
2.392346042E0,9.515612572E-4,1.782740039E-1,-1.731407332E-1,2.485160748E-1
2.402380042E0,-1.034638497E-1,-9.891734719E-3,-1.729834431E-1,2.018065564E-1
2.412414042E0,-7.575009406E-2,1.299871123E-1,-1.982217801E-1,2.488505580E-1
2.422449042E0,2.992802314E-2,2.447778958E-1,-1.485765803E-1,2.879008598E-1
2.432483042E0,3.516380277E-1,3.164130118E-1,1.339018232E-1,4.916260721E-1
2.442517042E0,6.373209976E-1,2.269324860E-1,2.631247044E-1,7.258863666E-1
2.452551042E0,7.734279520E-1,6.335370451E-2,2.304013467E-1,8.094993943E-1
2.462585042E0,1.225752767E0,5.614379525E-2,-8.172828734E-2,1.229756677E0
2.472619042E0,1.099578698E0,4.918210030E-2,3.976749837E-2,1.101396225E0
2.482654042E0,1.235597067E0,6.567475677E-2,-1.179827785E-1,1.242953427E0
2.492688042E0,2.824074767E0,1.246947974E-2,-6.392526984E-2,2.824825697E0
2.502722042E0,6.267379028E0,-4.693606782E-1,2.366613173E0,6.715742493E0
2.512756042E0,4.188006815E0,-1.376294816E0,-2.367677951E-1,4.414708087E0
2.522790042E0,1.832990425E0,-1.884912531E0,6.025900716E-1,2.697380941E0
2.532824042E0,-4.050544623E0,-7.750601292E-1,-3.930211848E-1,4.142715968E0
2.542858042E0,-5.334700184E0,9.762441087E-1,6.342802262E-1,5.460255490E0
2.552893042E0,-4.994505084E0,9.954735544E-1,-1.612609452E-1,5.095297217E0
2.562927042E0,-1.545130829E0,9.155348074E-1,2.013330835E0,2.697987086E0
2.572961042E0,-1.486036821E0,-6.610218823E-1,2.444545448E-1,1.644692490E0
2.582995042E0,5.187453845E-1,5.159664953E-1,8.150813967E-1,1.095297166E0
2.593029042E0,9.600357000E-1,5.749233860E-1,9.623248118E-1,1.475897858E0
2.603063042E0,6.886852788E-1,4.106926399E-1,-6.474855781E-2,8.044552402E-1
2.613098042E0,8.609709299E-1,3.077708271E-1,2.137905765E-1,9.389889428E-1
2.623132042E0,7.874296946E-1,2.633811048E-1,5.445260507E-1,9.929369316E-1
2.633166042E0,6.022026935E-1,3.829017010E-1,4.366759121E-1,8.366287402E-1
2.643200042E0,4.416841985E-1,3.605609518E-1,3.094785064E-1,6.487419188E-1
2.653234042E0,1.229161475E-1,1.832379976E-1,6.626824915E-2,2.303823429E-1
2.663268042E0,-1.357834572E-1,-6.769292325E-2,-5.775821149E-2,1.623437405E-1
2.673303042E0,-2.450141233E-1,-2.722551316E-1,-1.701259089E-1,4.038534415E-1
2.683337042E0,-3.304966155E-1,-5.415185353E-1,-1.869033247E-1,6.613646420E-1
2.693371042E0,-1.960461042E-1,-5.956251606E-1,-2.764616185E-1,6.852987914E-1
2.703405042E0,9.766604304E-2,-4.923899370E-1,-3.228961122E-1,5.968654835E-1
2.713439042E0,3.725233318E-1,-2.902473065E-1,-1.226231289E-1,4.879073308E-1
2.723473042E0,5.977767167E-1,-2.890354711E-1,2.630247170E-1,7.141852059E-1
2.733508042E0,6.598941006E-1,-3.079845428E-1,8.367517626E-1,1.109264718E0
2.743542042E0,6.754981995E-1,-1.858370849E-1,9.810937893E-1,1.205561389E0
2.753576042E0,-3.107912064E-2,1.964994827E-1,1.020757207E0,1.039963093E0
2.763610042E0,-8.879459629E-1,3.443954471E-1,7.631487662E-1,1.220431193E0
2.773644042E0,-1.656578029E0,5.695480406E-1,4.459618753E-1,1.807627652E0
2.783678042E0,-1.927315954E0,5.908731285E-1,2.466998756E-1,2.030896026E0
2.793712042E0,-1.115589397E0,3.190913290E-2,-6.973740220E-2,1.118222340E0
2.803747042E0,7.062574044E-2,-7.673017511E-1,-6.376967543E-1,1.000198542E0
2.813781042E0,1.030137676E0,-1.086079085E0,-1.171942815E0,1.901105303E0
2.823815042E0,1.482496625E0,-5.302073890E-1,4.017738819E-2,1.574969949E0
2.833849042E0,-1.042269114E-1,-8.368046799E-1,-1.558616263E0,1.772114549E0
2.843883042E0,1.760589324E-2,1.404384255E-1,-3.983836663E-1,4.227794513E-1
2.853917042E0,5.793223925E-2,5.625050694E-1,1.809116828E-1,5.937146911E-1
2.863952042E0,-5.320148364E-1,8.838870451E-1,1.869676441E-1,1.048452667E0
2.873986042E0,-1.419371546E0,7.713629347E-1,1.962840128E-1,1.627311825E0
2.884020042E0,-1.713153202E0,4.397085705E-1,2.200599611E-2,1.768819320E0
2.894054042E0,-1.125898769E0,5.709133655E-2,-3.488027859E-1,1.180072389E0
2.904088042E0,-8.608636335E-1,-2.282098103E-1,-6.133623970E-1,1.081378446E0
2.914122042E0,-1.308310263E0,-3.045873106E-1,-4.666107327E-1,1.422031909E0
2.924157042E0,-5.925374653E-1,-5.924743885E-1,-2.260802543E-1,8.678933288E-1
2.934191042E0,2.245004828E-1,-4.780835545E-1,2.655805349E-2,5.288380490E-1
2.944225042E0,6.393776096E-1,-1.886311769E-2,6.960642457E-2,6.434318916E-1
2.954259042E0,5.136416423E-1,4.020498705E-1,8.807134688E-2,6.582008791E-1
2.964293042E0,1.869402718E-1,2.600122315E-1,2.737321383E-1,4.212864931E-1
2.974327042E0,-1.015142053E-1,3.782680750E-2,4.246230465E-1,4.382245234E-1
2.984362042E0,-2.482004173E-1,-1.429655921E-1,4.340189373E-1,5.200144668E-1
2.994396042E0,-1.921435263E-1,-1.781541359E-1,2.937775630E-1,3.936537658E-1
3.004430042E0,-4.436253279E-2,-2.152693373E-1,-6.457021773E-2,2.290812845E-1
3.014464042E0,1.368232383E-1,-2.253560767E-1,-2.194816715E-1,3.430425104E-1
3.024498042E0,2.935289832E-1,-3.393045688E-1,-4.363215709E-1,6.258301428E-1
3.034532042E0,4.690046193E-1,-3.759364977E-1,-6.973313373E-1,9.206327049E-1
3.044567042E0,7.122155710E-1,-2.879014036E-1,-9.464449435E-1,1.218973449E0
3.054601042E0,8.081421404E-1,-1.841603959E-1,-1.175919507E0,1.438678371E0
3.064635042E0,5.742582287E-1,-1.299292248E-1,-1.271432605E0,1.401140601E0
