"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.564581833E0,-1.531238722E0,-9.620853683E-1,1.719260327E0,2.495226713E0
1.574615833E0,-1.003457489E0,-8.712728468E-1,1.864429734E0,2.289572349E0
1.584650833E0,5.942813608E-1,-4.188926290E-1,9.277133882E-2,7.329719584E-1
1.594684833E0,8.923825378E-1,-3.632053551E-1,2.230157286E-1,9.889391988E-1
1.604719833E0,4.503912143E-1,-9.486625001E-2,-1.457330793E-1,4.827939329E-1
1.614753833E0,3.156604752E-1,8.489046156E-2,-6.333113426E-1,7.126929091E-1
1.624788833E0,1.128101123E-1,-3.005468845E-3,-5.065986711E-1,5.190157684E-1
1.634823833E0,-2.184059300E-2,-8.104957178E-2,-2.040426832E-1,2.206342248E-1
1.644857833E0,-1.574962154E-1,-1.494729584E-1,2.548953331E-1,3.348415356E-1
1.654891833E0,-3.145955510E-2,2.929338098E-2,6.144464707E-1,6.159482699E-1
1.664926833E0,-3.053808508E-1,-1.978092590E-1,8.521498203E-1,9.265771869E-1
1.674960833E0,-1.264118030E0,-2.793671000E-1,1.278084982E0,1.819214554E0
1.684995833E0,-1.733689062E0,-1.724342434E-1,1.419420370E0,2.247257333E0
1.695031625E0,-1.733741541E0,-2.320737965E-1,1.286315523E0,2.171249779E0
1.705065625E0,-6.479698737E-1,-5.996019982E-1,3.699307641E0,3.803191362E0
1.715100625E0,-6.854466522E-1,-1.093640265E0,4.707455328E0,4.881190613E0
1.725134625E0,1.782401631E-1,-8.805924314E-1,3.506982778E0,3.620240433E0
1.735169625E0,9.283476649E-1,-1.912521914E-1,3.553962817E0,3.678186848E0
1.745203625E0,5.389159396E-3,7.366322279E-1,-1.139512988E0,1.356888327E0
1.755238625E0,-3.540157979E-1,1.079289882E0,-8.369232030E0,8.445959898E0
1.765272625E0,-2.528690536E-1,1.895946373E0,1.317489953E0,2.322570813E0
1.775307625E0,-3.512897529E-2,1.146607122E0,-7.959598321E-1,1.396242813E0
1.785341625E0,-7.539049029E-1,5.404265678E-1,-2.295360757E0,2.475704846E0
1.795376625E0,-2.935436743E-1,2.152944803E-2,-1.256761941E0,1.290767981E0
1.805410625E0,-6.353947055E-1,8.020918071E-4,-5.139340031E-1,8.172241031E-1
1.815445625E0,-9.493048167E-1,-2.319081742E-1,-2.949049062E-1,1.020749695E0
1.825479625E0,-7.593960232E-1,-5.969266047E-1,-3.027670723E-1,1.012260634E0
1.835514625E0,-2.133112510E-1,-8.147969297E-1,-4.904726350E-1,9.746584695E-1
1.845548625E0,4.964845960E-1,-1.177836516E0,-7.983618683E-1,1.507042629E0
1.855583625E0,1.317835962E0,-6.038451764E-1,-9.983886838E-1,1.760142206E0
1.865617625E0,1.968066515E0,5.435757320E-1,-3.102895153E-1,2.065197320E0
1.875652625E0,1.828440707E0,8.830349596E-1,8.777635485E-1,2.212106463E0
1.885686625E0,1.665758596E0,6.981388378E-1,1.808958954E0,2.556263295E0
1.895721625E0,1.135125237E0,4.374886751E-1,2.037226067E0,2.372803340E0
1.905755625E0,2.507320424E-1,1.743356118E-1,1.675372880E0,1.702977906E0
1.915790625E0,-5.983233583E-1,3.263579562E-2,1.213534645E0,1.353411346E0
1.925824625E0,-8.953374282E-1,-2.392619249E-1,8.991047162E-1,1.291226034E0
1.935859625E0,-9.672605927E-1,-2.764566484E-1,6.517669094E-1,1.198674867E0
1.945893625E0,-1.037825814E0,-2.082868847E-1,4.544964713E-1,1.151969136E0
1.955928625E0,-1.090598982E0,-1.898050055E-1,2.513951898E-1,1.135179114E0
1.965962625E0,-1.287110159E0,-2.598102102E-1,3.993648291E-3,1.313076486E0
1.975997625E0,-9.841390193E-1,-3.555238679E-1,-1.943889302E-1,1.064290320E0
1.986031625E0,-5.387036857E-1,7.422514021E-2,-3.256945896E-1,6.338674926E-1
1.996066625E0,-2.129506239E-1,5.042135918E-1,-5.089100754E-1,7.473745910E-1
2.006100625E0,-6.815292370E-1,-8.275856674E-3,-6.271220648E-1,9.261925690E-1
2.016135625E0,-1.053807278E0,-2.646373791E-1,-3.532566100E-1,1.142511687E0
2.026169625E0,-9.696325158E-1,-3.325840715E-1,1.120917088E-1,1.031195390E0
2.036204625E0,-8.387738760E-1,-2.263272992E-1,2.623259747E-1,9.075134040E-1
2.046238625E0,-3.758357795E-1,-6.870449156E-2,-6.805749714E-2,3.880781664E-1
2.056273625E0,8.676798789E-1,-1.620525997E0,-6.069883472E-1,1.935822237E0
2.066307625E0,3.492480513E0,-4.487806426E0,-1.803781244E0,5.965857309E0
2.076342625E0,2.152168585E0,-2.563428405E0,-1.156129020E0,3.541133875E0
2.086376625E0,4.254805407E-1,-3.066253576E-1,-2.428067994E-1,5.779342024E-1
2.096411625E0,-5.459771834E-1,6.229962695E-1,-2.890857571E-1,8.773744990E-1
2.106445625E0,-1.077741101E0,9.249561337E-1,-7.276567519E-1,1.595792618E0
2.116480625E0,-1.378957638E0,1.367935344E0,-5.297401965E-1,2.013304733E0
2.126514625E0,-1.782393445E0,1.722805201E0,-2.775497854E-2,2.479063229E0
2.136549625E0,-1.899196694E0,1.535641383E0,3.477865398E-1,2.467001827E0
2.146583625E0,-1.399333138E0,8.231414911E-1,6.781255728E-1,1.759417358E0
2.156618625E0,-5.842151964E-1,1.501448035E-2,6.216525793E-1,8.532202293E-1
2.166652625E0,1.306080135E-1,-3.969706866E-1,-1.268810713E-1,4.367413256E-1
2.176687625E0,1.180940218E-1,-6.323161465E-1,-9.127445161E-1,1.116634434E0
2.186721625E0,1.239293969E-1,-4.430283272E-1,-1.230972796E0,1.314125800E0
